Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value
"SDGB","SDG Indicators","084","Belize","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","084","Belize","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2015","2015","1000 No",""
"SDGB","SDG Indicators","084","Belize","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2016","2016","1000 No",""
"SDGB","SDG Indicators","084","Belize","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2017","2017","1000 No",""
"SDGB","SDG Indicators","084","Belize","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2018","2018","1000 No",""
"SDGB","SDG Indicators","084","Belize","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2019","2019","1000 No","<100"
"SDGB","SDG Indicators","084","Belize","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2020","2020","1000 No","<100"
"SDGB","SDG Indicators","084","Belize","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2021","2021","1000 No","<100"
"SDGB","SDG Indicators","084","Belize","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2022","2022","1000 No","<100"
"SDGB","SDG Indicators","084","Belize","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2015","2015","1000 No","1743.6"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2016","2016","1000 No","2083.4"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2017","2017","1000 No","2229.8"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2018","2018","1000 No","2279.6"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2019","2019","1000 No","2283.6"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2020","2020","1000 No","2276.4"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2021","2021","1000 No","2373.8"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2022","2022","1000 No","2482.3"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2015","2015","1000 No","1676.4"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2016","2016","1000 No","2008.1"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2017","2017","1000 No","2152.4"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2018","2018","1000 No","2205.2"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2019","2019","1000 No","2212.9"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2020","2020","1000 No","2209.7"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2021","2021","1000 No","2306.9"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2022","2022","1000 No","2381.2"
"SDGB","SDG Indicators","204","Benin","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2015","2015","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2016","2016","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2017","2017","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2018","2018","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2019","2019","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2020","2020","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2021","2021","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2022","2022","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2015","2015","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2016","2016","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2017","2017","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2018","2018","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2019","2019","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2020","2020","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2021","2021","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2022","2022","1000 No",""
"SDGB","SDG Indicators","068","Bolivia (Plurinational State of)","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2015","2015","1000 No","150.8"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2016","2016","1000 No","141"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2017","2017","1000 No","119.2"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2018","2018","1000 No","124.9"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2019","2019","1000 No","151.6"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2020","2020","1000 No","201"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2021","2021","1000 No","221.1"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2022","2022","1000 No","219.8"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2015","2015","1000 No","136.2"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2016","2016","1000 No","161.5"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2017","2017","1000 No","134"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2018","2018","1000 No","140"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2019","2019","1000 No","135.4"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2020","2020","1000 No","154.5"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2021","2021","1000 No","154.4"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2022","2022","1000 No","147.1"
"SDGB","SDG Indicators","070","Bosnia and Herzegovina","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2015","2015","1000 No","388.6"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2016","2016","1000 No","439.8"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2017","2017","1000 No","468"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2018","2018","1000 No","476.4"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2019","2019","1000 No","495.4"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2020","2020","1000 No","520.8"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2021","2021","1000 No","526.4"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2022","2022","1000 No","520.8"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2015","2015","1000 No","315.5"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2016","2016","1000 No","357.4"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2017","2017","1000 No","380.7"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2018","2018","1000 No","388"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2019","2019","1000 No","404.2"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2020","2020","1000 No","425.9"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2021","2021","1000 No","453"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2022","2022","1000 No","452.3"
"SDGB","SDG Indicators","072","Botswana","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2015","2015","1000 No","12462.1"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2016","2016","1000 No","14840.5"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2017","2017","1000 No","14885.1"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2018","2018","1000 No","13866.3"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2019","2019","1000 No","15777.3"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2020","2020","1000 No","19944.3"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2021","2021","1000 No","22764.9"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2022","2022","1000 No","19425.3"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2015","2015","1000 No","8747.7"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2016","2016","1000 No","10412.3"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2017","2017","1000 No","10438.9"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2018","2018","1000 No","9719.8"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2019","2019","1000 No","10740.2"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2020","2020","1000 No","12973.8"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2021","2021","1000 No","14994"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2022","2022","1000 No","12351.3"
"SDGB","SDG Indicators","076","Brazil","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2015","2015","1000 No","524.9"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2016","2016","1000 No","467.5"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2017","2017","1000 No","431.7"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2018","2018","1000 No","454.6"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2019","2019","1000 No","436.6"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2020","2020","1000 No","531.5"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2021","2021","1000 No","544.2"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2022","2022","1000 No","539.9"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2015","2015","1000 No","413.6"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2016","2016","1000 No","378.8"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2017","2017","1000 No","314.9"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2018","2018","1000 No","313.7"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2019","2019","1000 No","362.1"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2020","2020","1000 No","400.8"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2021","2021","1000 No","393.4"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2022","2022","1000 No","332"
"SDGB","SDG Indicators","100","Bulgaria","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2015","2015","1000 No",""
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2016","2016","1000 No",""
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2017","2017","1000 No","2108.9"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2018","2018","1000 No","2179"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2019","2019","1000 No","2257.1"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2020","2020","1000 No","2356.9"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2021","2021","1000 No","2448.2"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2022","2022","1000 No","2553.1"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2015","2015","1000 No",""
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2016","2016","1000 No",""
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2017","2017","1000 No","2117.1"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2018","2018","1000 No","2207.6"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2019","2019","1000 No","2319.2"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2020","2020","1000 No","2441.6"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2021","2021","1000 No","2555.8"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2022","2022","1000 No","2640.2"
"SDGB","SDG Indicators","854","Burkina Faso","6199","Value","AG_PRD_FIESMSN-M-Y_GE15","2.1.2 Number of moderately or severely food insecure people (male) (15 years old and over)","2023","2023","1000 No",""
"SDGB","SDG Indicators","108","Burundi","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2015","2015","1000 No",""
"SDGB","SDG Indicators","108","Burundi","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2016","2016","1000 No",""
"SDGB","SDG Indicators","108","Burundi","6199","Value","AG_PRD_FIESMSN-F-Y_GE15","2.1.2 Number of moderately or severely food insecure people (female) (15 years old and over)","2017","2017","1000 No",""
